,restaurant_name,organisasjonsnummer,avg_rating,rating,text,relative_time_description,author_name
5710,Olympen bar og restaurant,928613143,4.1,5.0,My group on travel visited Olympen twice during our week long stay. The food and drinks were wonderful and reasonably priced. The service was also outstanding and checked often to see if we needed anything. Look forward to returning next time we are in Oslo!,9 months ago,Ryan Humphrey
5711,Olympen bar og restaurant,928613143,4.1,5.0,"I’m still at the restaurant and I’m writing this review because this place is so great!
A very warm welcome from the staff, which is super nice and smiley! I had the 3 courses menu and it was just fantastic. The food is so delicious that you can taste each single ingredient within the plate. Waiting time is a bit longer than expected but enough to realize that it takes time to prepare your meal in such a careful way. Please stop here if you are nearby! Totally deserves a visit!",10 months ago,Serena Di Cecilia
5712,Olympen bar og restaurant,928613143,4.1,5.0,"Very nice atmospheres and luckily reopenedagain today..

Much more space in the seat area if you compare the photos.

The drinks are very good price but tge menu is more Christmas dishes now. But it is said to change soon.",3 months ago,Andreas Zoller
5713,Olympen bar og restaurant,928613143,4.1,4.0,Lovely local Norwegian restaurant. Had the Cod tongue and herring 3 ways to start and both were fantastic. The roasted deer main was excellently cooked. The staff were super friendly. All-round  relaxed at atmosphere. Large beer selection.,4 years ago,Marcus Casfikis
5714,Olympen bar og restaurant,928613143,4.1,5.0,This is definitely worth a visit! The place looks amazing. Hidden gem. Delicious steak and a wide beer selection as well.,11 months ago,Emil Niclas Hofseth
5715,Sazan pizza og grill,923992022,3.9,5.0,"The best food ... very tasty food , cleanliness , excellent serviceو, very reasonable prices , calm atmosphere , and fine dining",3 years ago,Blend Amedi
5716,Sazan pizza og grill,923992022,3.9,5.0,"Good food at a reasonable price, good atmosphere, nice service and, not least, cheerful and clever staff! Definitely recommend!!!👌👍😍",2 months ago,Mary Bogstad
5717,Sazan pizza og grill,923992022,3.9,5.0,Incredibly cozy service and delicious food in its genre. 👍🥳🤗,2 weeks ago,pamelalaala
5718,Sazan pizza og grill,923992022,3.9,1.0,"Ordered a kebab in a roll a while back. Firstly, the food didn't taste good at all, and secondly, the food was very expensive! How can such an expensive restaurant defend its outrageous prices, and at the same time hope that customers will return??? It's almost like twiddling your thumbs. If you continue like this, then there is only one way... I therefore do not recommend this restaurant, due to the poor quality of the food and the very expensive price! Try BKH instead, you get more money there! For me, this was the first and last time I visited Sazan pizza and grill.",11 months ago,Babak Shock
5719,Sazan pizza og grill,923992022,3.9,1.0,"Have eaten here on several occasions, have gone for the same bang each time. But it is so convenient to be able to shop at the small shops.

have to go to mc'donalds after dinner at sazan pizza not possible and get full. And if you want something fried, it's cooked.

Poor service and poor taste of dishes
Expensive and not recommended",a year ago,Jon alexander Andersen
5720,Farine,925733636,4.7,5.0,"Loved the atmosphere! Welcoming staff 🙏 and the products were top quality. Had a landbrød which all the family loved, lemon cake, a round pastry made with cookie, bounty & chocolate and a double espresso. So happy 😁 Highly recommend!",a year ago,Vincent Banterla
5721,Farine,925733636,4.7,5.0,"A popular spot in Kampen that I absolutely consider an hidden gem.
Service is attentive and considerate, quickly to switch from norwegian to english to help foreign customers as well as the locals.
All baked goods are homemade and mostly sourdough, so the quality is high for a price level that is quite alright for Oslo.
The building itself is nicely renovated, with cozy tables and on a good day a wonderful light flowing in from the front.",2 weeks ago,Emanuele Sigismondi
5722,Farine,925733636,4.7,5.0,"When we visited Farine, their pastries such were already sold out. So we went for their praised almond cake which turned out to be absolutely delicious! Got some coffee to of course and liked it too. No doubt that we'll come here again for their sourdough breads and pizzas! And of course the pastries:)

No doubt they make the best kardamomboller I have ever tasted in Oslo. Go early to get them;)

13.02.2021: So far, I have tasted the best fastelavnsbolle and semlor I have ever tasted in Oslo. Since I have been trying many different versions for the past week, I must say that I can really compare them. Both the one filled with jam and almond paste were amazingly delicious. The dough had enough amount of cardamom (can even be more since I love it!), which finally did not disappoint me because I believe in Norway they do not use much cardamom in the dough for semlor, the cream and jam were very fresh and the almond paste was so good. I wish they would continue making them at least for a day weekly, but tomorrow is your last chance so go get them and go early:)
PS: The sourdough bread with many seeds was heavenly, made a real magical touch to our breakfast. Much thanks to the lady working there who suggested this particular bread.

22.12.2021: Julebolle (Christmas bun) was very delicious. Good as always!",a year ago,Ayçin
5723,Farine,925733636,4.7,5.0,Lovely place with freshly baked bread and the best cardamom rolls in town.,4 months ago,Phil
5724,Farine,925733636,4.7,5.0,"This place is trully amazing! The fresh baked goods were delicious. You must try the cardamon roll and cinnamon roll, because the flavors and textures are on point",3 months ago,Andrada Nitu
5725,Frognerstranda Kro,917123179,4.0,2.0,"We wanted to have a bite, yet the pizza's on the menu weren't available. So we went for a cup of coffee which we got after being in the restaurant for 20 minutes. The coffee was great though!

Toilets were very unhygienic!! No toilet paper and skid marks on 2/3 toilets.

Wish there was more travel friendlier staff, overall hope we have a better experience next time.",a month ago,Maria Vonk
5726,Frognerstranda Kro,917123179,4.0,5.0,"It's really worth a go.
The fish 🐟 soup I had was delicious, v v good, 🔝😋😋😋
Fried potatoes were super good.
It's on the harbour promenade, you have the sea view.
English breakfast is served here.
The staff is very nice n kind.
Average prices.",a year ago,Silvana Colombo
5727,Frognerstranda Kro,917123179,4.0,4.0,"Decent food with a nice view of the sea. The staffs were very kind and energetic. The ingredients were fresh and nice, but it has a room to improve.

For example, the sauce boat was served on our table dirty with sauce around the neck before we used it. The water bottle had maybe four ice cubes which were not enough to make the whole bottle cold. But for the most part, it was a good restaurant.",3 years ago,Jalee Lee
5728,Frognerstranda Kro,917123179,4.0,1.0,"Sourdough bruschetta was not with fresh basil, sourdough bread was not sourdough. The cheese on the top was not parmesan cheese. The swiss burger was without mashrooms and pickled onions. When asked about missing things they gave one little piece of mushroom with hint of pickled onion. 1664 Blanc beer was not tasted like rich 1664 blanc. It was flat.

We were told that they have less people so expect delay, so not taking it in account at all. It was still full.
Unfortunately, I wish I could give it less rating than one.",2 years ago,djbusters
5729,Frognerstranda Kro,917123179,4.0,3.0,"Main feature is location, food, drink, and service are acceptable.",6 months ago,Leif Knutsen
5730,Bombay Cuisine,916729332,4.4,4.0,"Really good food, really wish there was a ""four and a half star"" option on google, because this is very close to top rank! :) Will definitely come back, and I this were my neighbourhood restaurant, I'd go here regularly! Recommended!",a month ago,Pål Brekke
5731,Bombay Cuisine,916729332,4.4,5.0,"Really really good Indian food, most satisfied I’ve been in Oslo. Lots of meat for the price",2 weeks ago,Anika Morshed
5732,Bombay Cuisine,916729332,4.4,4.0,Good indian food for a good price! The service was good but we had to wait 45 minutes for the food. I would come here again,3 years ago,Daniel Schaupp
5733,Bombay Cuisine,916729332,4.4,3.0,"Food is ok, but not really exceptional , tastes rather plain",a year ago,Nikos Skylakis
5734,Bombay Cuisine,916729332,4.4,3.0,"Not so great food, sadly. Aloo tikki (starter) was very bad. Naan and Gravy are okay. Menu differs between website and in the restaurant. Surprised to see the price differs from website by 30% as well.",3 years ago,Travel Cocoon
5735,Mac + Cheese Bar Grünerløkka,826928972,3.5,3.0,"Great service and comforting food,  but I expected more cheese, it was too little cheese to call it a real mac’n cheese dish, especially that I felt the pasta is yellow duo to turmeric, not cheddar as it should be.",7 months ago,Mash Raz
5736,Mac + Cheese Bar Grünerløkka,826928972,3.5,2.0,"We ordered the mushroom Mac and cheese, and the dirty fries. The Mac was more greasy than cheesy, actually we couldn't taste cheese at all. The only reason we think cheese was in it was because of the stringy texture of melted cheese.
The dirty fries were just fries with some sauce on the top, and not enough to go through the whole dish.
Eating ""in""  was only possible on a bench inside or two small 2 person tables, which was fine for us.

When you're only making 1 thing, and it's the name of the restaurant, you expect it to be good.
It seems like they focus more on toppings than perfecting the base dish of mac and cheese.",6 months ago,Steve Borland
5737,Mac + Cheese Bar Grünerløkka,826928972,3.5,1.0,That was 200kr waist.  No taste what so ever.  Don't spend your money her.,7 months ago,Lisbeth Hjort
5738,Mac + Cheese Bar Grünerløkka,826928972,3.5,1.0,"The package is really bad if you order by delivery, it came spilled in courier backpack, but he was really nice. Anyway, we managed to save a little bit bcs I was hungry as hell, but the taste was not at all what I expected. Si my experience with this restaurant is bad, I don’t recommend it.",6 months ago,Valentina Cornia
5739,Mac + Cheese Bar Grünerløkka,826928972,3.5,5.0,"Red mature cheddar made in Leicester England.The meal was perfect,fresh!Good taste!!!!",a year ago,Karl Induss
5740,Gamle rådhus,982449979,4.2,5.0,"We came here right after it opened since we didn’t have a reservation and I am so glad we did. We were seated immediately, received great service and the food was wonderful. The place has a nice old-world vibe and our food was great!",11 months ago,Cara Stuckel
