organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,overordnetEnhet,oppstartsdato,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,beliggenhetsadresse_land,beliggenhetsadresse_landkode,beliggenhetsadresse_postnummer,beliggenhetsadresse_poststed,beliggenhetsadresse_adresse,beliggenhetsadresse_kommune,beliggenhetsadresse_kommunenummer,links_self_href,links_overordnetEnhet_href,hjemmeside,datoEierskifte
916606125,DRABANTEN SPISERI & CATERING AS,2016-01-21,False,12.0,816565812,2016-01-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0596,OSLO,['Veitvetveien 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/916606125,https://data.brreg.no/enhetsregisteret/api/enheter/816565812,,
877393852,SCANDIC SJØLYST,1997-04-15,False,70.0,953149117,1997-08-21,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0278,OSLO,['Sjølyst plass 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/877393852,https://data.brreg.no/enhetsregisteret/api/enheter/953149117,,
924695668,SIMPLY TASTY AS,2020-03-03,False,6.0,924676191,2020-02-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924695668,https://data.brreg.no/enhetsregisteret/api/enheter/924676191,,
927674998,ANSJOSEN DRIFT AS,2021-09-07,False,5.0,927616262,2021-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0454,OSLO,['Ullevålsveien 81'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/927674998,https://data.brreg.no/enhetsregisteret/api/enheter/927616262,,
985312540,DP ULLEVÅL,2003-01-25,False,15.0,929176243,2002-06-25,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0855,OSLO,['Sognsveien 75A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/985312540,https://data.brreg.no/enhetsregisteret/api/enheter/929176243,,2022-09-01
919140534,ÅPENT BAKERI DRIFT AS AVD HOLTET,2017-06-15,False,16.0,998316588,2017-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1177,OSLO,['Kongsveien 94'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919140534,https://data.brreg.no/enhetsregisteret/api/enheter/998316588,,
988415251,THEATERCAFEEN AS,2005-07-04,False,128.0,987903937,2005-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Stortingsgata 24-26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/988415251,https://data.brreg.no/enhetsregisteret/api/enheter/987903937,,
928553604,JOE & THE JUICE BYPORTEN,2022-01-17,False,0.0,911738066,2021-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928553604,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
925292966,NORDICAP AS,2020-07-04,False,4.0,924539038,2020-05-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Dronning Eufemias gate 43'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925292966,https://data.brreg.no/enhetsregisteret/api/enheter/924539038,,
994836285,SAKEE,2009-12-01,False,5.0,994801600,2009-11-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Holmens gate 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/994836285,https://data.brreg.no/enhetsregisteret/api/enheter/994801600,www.sakee.no,
993193186,BØLGEN & MOI TJUVHOLMEN AS,2008-10-11,False,27.0,993180068,2008-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0252,OSLO,['Tjuvholmen allé 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/993193186,https://data.brreg.no/enhetsregisteret/api/enheter/993180068,,
971734264,MARKVEIEN MAT & VINHUS AS,1995-02-22,False,26.0,964651361,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Torvbakkgata 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/971734264,https://data.brreg.no/enhetsregisteret/api/enheter/964651361,www.markveien.no,
974823314,KJØKKEN OG KAFFE OSLO S AVD 1231,1995-08-11,False,14.0,928663310,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Jernbanetorget 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974823314,https://data.brreg.no/enhetsregisteret/api/enheter/928663310,,2022-02-01
822612512,LOS TACOS LØKKA AS,2019-04-09,False,22.0,822595332,2019-05-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0553,OSLO,['Seilduksgata 17'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/822612512,https://data.brreg.no/enhetsregisteret/api/enheter/822595332,,
982254736,SCANDIC ST. OLAVS PLASS,2000-08-07,False,63.0,953149117,2000-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0165,OSLO,['St. Olavs plass 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/982254736,https://data.brreg.no/enhetsregisteret/api/enheter/953149117,,
974131226,OSLO RØDE KORS,1995-02-22,False,147.0,961847818,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Sosiale velferdsorganisasjoner,88.995,Norge,NO,0182,OSLO,['Hausmanns gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974131226,https://data.brreg.no/enhetsregisteret/api/enheter/961847818,,
997140028,ROYAL SUSHI MINH VAN TRAN,2011-07-13,False,0.0,997113748,2011-06-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0565,OSLO,['Trondheimsveien 60'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997140028,https://data.brreg.no/enhetsregisteret/api/enheter/997113748,,
928505375,BAKERI BACKSTUBE SCHOUS PLASS,2022-01-08,False,0.0,916106432,2020-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0552,OSLO,['Thorvald Meyers gate 73B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928505375,https://data.brreg.no/enhetsregisteret/api/enheter/916106432,,
929766040,MAMMA PIZZA VIA VIKA AS,2022-09-05,False,18.0,929729331,2022-10-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/929766040,https://data.brreg.no/enhetsregisteret/api/enheter/929729331,,
981612035,BAKER NORDBY  ALNA AVD 31,2000-02-24,False,0.0,928038440,1994-02-02,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0668,OSLO,['Strømsveien 245'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/981612035,https://data.brreg.no/enhetsregisteret/api/enheter/928038440,,2021-11-01
973115987,PEPPES PIZZA AVD 12 DRAMMENSVEIEN,1995-02-22,False,31.0,984388659,1973-12-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Drammensveien 40'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/973115987,https://data.brreg.no/enhetsregisteret/api/enheter/984388659,,2002-05-01
929011074,1947 BY GANDHI,2022-03-31,False,0.0,928517063,2022-06-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0367,OSLO,['Majorstuveien 36'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/929011074,https://data.brreg.no/enhetsregisteret/api/enheter/928517063,,
989553518,PEPPES PIZZA AVD 38 LØREN,2006-03-04,False,25.0,984388659,2006-04-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0585,OSLO,['Lørenveien 42'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/989553518,https://data.brreg.no/enhetsregisteret/api/enheter/984388659,,
825886192,FARINE AS,2020-11-02,False,18.0,925733636,2020-08-26,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0655,OSLO,['Normannsgata 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/825886192,https://data.brreg.no/enhetsregisteret/api/enheter/925733636,,
913231767,HAPPY FOODS AS,2014-02-13,False,14.0,913213319,2014-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Cateringvirksomhet,56.210,Norge,NO,0688,OSLO,['Olav Nygards veg 62'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913231767,https://data.brreg.no/enhetsregisteret/api/enheter/913213319,www.happyfoods.no,
982020654,WALLMANS SALONGER OSLO AS,2000-05-19,False,123.0,981995120,2000-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0459,OSLO,['Mølleparken 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/982020654,https://data.brreg.no/enhetsregisteret/api/enheter/981995120,,
995690292,NEVER FORGET SUSHI AS,2010-06-30,False,1.0,915968570,2010-06-25,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0658,OSLO,['Strømsveien 24'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/995690292,https://data.brreg.no/enhetsregisteret/api/enheter/915968570,,2015-08-26
927719533,VILLSMAK AS,2021-09-14,False,5.0,927699583,2021-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1387,ASKER,"['c/o Morten Estensmo', 'Seljestien 30']",ASKER,3025,https://data.brreg.no/enhetsregisteret/api/underenheter/927719533,https://data.brreg.no/enhetsregisteret/api/enheter/927699583,www.facebook.com/heltviltoslo,
921681887,YAMAZAKI SUSHI & WOK AS,2018-11-07,False,4.0,921658990,2018-10-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0350,OSLO,['Pilestredet 51B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921681887,https://data.brreg.no/enhetsregisteret/api/enheter/921658990,,
982345693,CAFE COMPANY AS,2000-09-07,False,28.0,982321298,2000-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Dronningens gate 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/982345693,https://data.brreg.no/enhetsregisteret/api/enheter/982321298,,
995243199,VEITVET SPORTSBAR & PIZZA AS,2010-03-02,False,5.0,917425590,2010-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0596,OSLO,['Veitvetveien 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/995243199,https://data.brreg.no/enhetsregisteret/api/enheter/917425590,,2016-07-01
913417011,RETROLYKKE AS,2014-03-25,False,17.0,913380665,2014-03-10,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med brukte varer ellers,47.799,Norge,NO,0554,OSLO,['Markveien 35'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913417011,https://data.brreg.no/enhetsregisteret/api/enheter/913380665,,
919582065,HOTEL AMERIKALINJEN AS,2017-09-18,False,137.0,917338043,2017-09-18,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0154,OSLO,['Jernbanetorget 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919582065,https://data.brreg.no/enhetsregisteret/api/enheter/917338043,,
892827532,KAFFE & BRØD,2008-06-25,False,8.0,992820829,2008-06-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0587,OSLO,['Disenveien 31'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/892827532,https://data.brreg.no/enhetsregisteret/api/enheter/992820829,,
911637529,ANDERSEN NILSEN AS AVD YOUNGSTORVET,2013-03-02,False,45.0,990246750,2010-08-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Butikkhandel med fisk, skalldyr og bløtdyr",47.230,Norge,NO,0181,OSLO,['Youngstorget 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/911637529,https://data.brreg.no/enhetsregisteret/api/enheter/990246750,,
987284463,NEW WAABARI RESTAURANT AS,2004-09-22,False,10.0,916879237,2004-09-21,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Platous gate 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/987284463,https://data.brreg.no/enhetsregisteret/api/enheter/916879237,,2018-05-21
990191069,GODT BRØD NYDALEN AS AVD NV,2006-08-26,False,12.0,990163227,2006-06-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0484,OSLO,['Nydalsveien 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/990191069,https://data.brreg.no/enhetsregisteret/api/enheter/990163227,www.godtbrod.no,
998386241,PARTHENONS AS,2012-05-16,False,16.0,915852696,2012-03-19,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,"[""Osterhaus' gate 14A""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998386241,https://data.brreg.no/enhetsregisteret/api/enheter/915852696,,2015-09-01
925051527,BILLIES KITCHEN AS AVD VALKYRIEN,2020-05-08,False,0.0,997932730,2020-04-23,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med nærings- og nytelsesmidler ikke nevnt annet sted,47.299,Norge,NO,0366,OSLO,['Valkyriegata 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925051527,https://data.brreg.no/enhetsregisteret/api/enheter/997932730,,
914592224,ILLEGAL BURGER RYES PLASS AS,2014-12-09,False,66.0,914581702,2014-11-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0552,OSLO,['Olaf Ryes plass 4A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914592224,https://data.brreg.no/enhetsregisteret/api/enheter/914581702,,
997972511,ÅPENT BAKERI DRIFT AS AVD DRAMMENSVEIEN,2012-02-14,False,8.0,998316588,2012-02-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0271,OSLO,['Drammensveien 70'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997972511,https://data.brreg.no/enhetsregisteret/api/enheter/998316588,,2014-02-07
922951322,WINTHER AKER BRYGGE AS,2019-06-24,False,44.0,922920141,2019-06-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1890,RAKKESTAD,['Industriveien 3'],RAKKESTAD,3016,https://data.brreg.no/enhetsregisteret/api/underenheter/922951322,https://data.brreg.no/enhetsregisteret/api/enheter/922920141,,
818557302,VINERIA AS,2017-02-13,False,26.0,918502459,2017-01-17,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av puber,56.301,Norge,NO,0266,OSLO,['Gimleveien 22'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/818557302,https://data.brreg.no/enhetsregisteret/api/enheter/918502459,,
919185503,NYDALEN GRILL AS,2017-06-24,False,2.0,919101040,2017-05-03,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0872,OSLO,['Maridalsveien 256'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919185503,https://data.brreg.no/enhetsregisteret/api/enheter/919101040,,
919374209,HRIMNIR RAMEN AS,2017-08-05,False,26.0,919265310,2017-06-23,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Maridalsveien 9A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919374209,https://data.brreg.no/enhetsregisteret/api/enheter/919265310,Hrimnir-ramen.no,
